t, acceleration, velocity
55.820000,0.216280,12.150359
55.830000,0.216279,12.152521
55.840000,0.216279,12.154684
55.850000,0.216278,12.156847
55.860000,0.216278,12.159010
55.870000,0.216277,12.161172
55.880000,0.216277,12.163335
55.890000,0.216276,12.165498
55.900000,0.216276,12.167661
55.910000,0.216275,12.169824
55.920000,0.216275,12.171986
55.930000,0.216274,12.174149
55.940000,0.216274,12.176312
55.950000,0.216273,12.178474
55.960000,0.216273,12.180637
55.970000,0.216272,12.182800
55.980000,0.216272,12.184963
55.990000,0.216271,12.187125
56.000000,0.216271,12.189288
56.010000,0.216270,12.191451
56.020000,0.216270,12.193614
56.030000,0.216269,12.195776
56.040000,0.216269,12.197939
56.050000,0.216268,12.200102
56.060000,0.216268,12.202264
56.070000,0.216267,12.204427
56.080000,0.216267,12.206590
56.090000,0.216266,12.208752
56.100000,0.216266,12.210915
56.110000,0.216266,12.213078
56.120000,0.216265,12.215240
56.130000,0.216265,12.217403
56.140000,0.216264,12.219566
56.150000,0.216264,12.221728
56.160000,0.216263,12.223891
56.170000,0.216263,12.226053
56.180000,0.216262,12.228216
56.190000,0.216262,12.230379
56.200000,0.216261,12.232541
56.210000,0.216261,12.234704
56.220000,0.216260,12.236867
56.230000,0.216260,12.239029
56.240000,0.216259,12.241192
56.250000,0.216259,12.243354
56.260000,0.216258,12.245517
56.270000,0.216258,12.247680
56.280000,0.216257,12.249842
56.290000,0.216257,12.252005
56.300000,0.216256,12.254167
56.310000,0.216256,12.256330
56.320000,0.216255,12.258492
56.330000,0.216255,12.260655
56.340000,0.216254,12.262817
56.350000,0.216254,12.264980
56.360000,0.216253,12.267143
56.370000,0.216253,12.269305
56.380000,0.216253,12.271468
56.390000,0.216252,12.273630
56.400000,0.216252,12.275793
56.410000,0.216251,12.277955
56.420000,0.216251,12.280118
56.430000,0.216250,12.282280
56.440000,0.216250,12.284443
56.450000,0.216249,12.286605
56.460000,0.216249,12.288768
56.470000,0.216248,12.290930
56.480000,0.216248,12.293093
56.490000,0.216247,12.295255
56.500000,0.216247,12.297418
56.510000,0.216246,12.299580
56.520000,0.216246,12.301743
56.530000,0.216245,12.303905
56.540000,0.216245,12.306067
56.550000,0.216244,12.308230
56.560000,0.216244,12.310392
56.570000,0.216243,12.312555
56.580000,0.216243,12.314717
56.590000,0.216242,12.316880
56.600000,0.216242,12.319042
56.610000,0.216241,12.321204
56.620000,0.216241,12.323367
56.630000,0.216240,12.325529
56.640000,0.216240,12.327692
56.650000,0.216239,12.329854
56.660000,0.216239,12.332017
56.670000,0.216239,12.334179
56.680000,0.216238,12.336341
56.690000,0.216238,12.338504
56.700000,0.216237,12.340666
56.710000,0.216237,12.342828
56.720000,0.216236,12.344991
56.730000,0.216236,12.347153
56.740000,0.216235,12.349316
56.750000,0.216235,12.351478
56.760000,0.216234,12.353640
56.770000,0.216234,12.355803
56.780000,0.216233,12.357965
56.790000,0.216233,12.360127
56.800000,0.216232,12.362290
56.810000,0.216232,12.364452
56.820000,0.216231,12.366614
56.830000,0.216231,12.368776
56.840000,0.216230,12.370939
56.850000,0.216230,12.373101
56.860000,0.216229,12.375263
56.870000,0.216229,12.377426
56.880000,0.216228,12.379588
56.890000,0.216228,12.381750
56.900000,0.216227,12.383913
56.910000,0.216227,12.386075
56.920000,0.216226,12.388237
56.930000,0.216226,12.390399
56.940000,0.216226,12.392562
56.950000,0.216225,12.394724
56.960000,0.216225,12.396886
56.970000,0.216224,12.399048
56.980000,0.216224,12.401211
56.990000,0.216223,12.403373
57.000000,0.216223,12.405535
57.010000,0.216222,12.407697
57.020000,0.216222,12.409860
57.030000,0.216221,12.412022
57.040000,0.216221,12.414184
57.050000,0.216220,12.416346
57.060000,0.216220,12.418508
57.070000,0.216219,12.420671
57.080000,0.216219,12.422833
57.090000,0.216218,12.424995
57.100000,0.216218,12.427157
57.110000,0.216217,12.429319
57.120000,0.216217,12.431481
57.130000,0.216216,12.433644
57.140000,0.216216,12.435806
57.150000,0.216215,12.437968
57.160000,0.216215,12.440130
57.170000,0.216214,12.442292
57.180000,0.216214,12.444454
57.190000,0.216213,12.446617
57.200000,0.216213,12.448779
57.210000,0.216213,12.450941
57.220000,0.216212,12.453103
57.230000,0.216212,12.455265
57.240000,0.216211,12.457427
57.250000,0.216211,12.459589
57.260000,0.216210,12.461751
57.270000,0.216210,12.463913
57.280000,0.216209,12.466076
57.290000,0.216209,12.468238
57.300000,0.216208,12.470400
57.310000,0.216208,12.472562
57.320000,0.216207,12.474724
57.330000,0.216207,12.476886
57.340000,0.216206,12.479048
57.350000,0.216206,12.481210
57.360000,0.216205,12.483372
57.370000,0.216205,12.485534
57.380000,0.216204,12.487696
57.390000,0.216204,12.489858
57.400000,0.216203,12.492020
57.410000,0.216203,12.494182
57.420000,0.216202,12.496344
57.430000,0.216202,12.498506
57.440000,0.216201,12.500668
57.450000,0.216201,12.502830
57.460000,0.216200,12.504992
57.470000,0.216200,12.507154
57.480000,0.216199,12.509316
57.490000,0.216199,12.511478
57.500000,0.216199,12.513640
57.510000,0.216198,12.515802
57.520000,0.216198,12.517964
57.530000,0.216197,12.520126
57.540000,0.216197,12.522288
57.550000,0.216196,12.524450
57.560000,0.216196,12.526612
57.570000,0.216195,12.528774
57.580000,0.216195,12.530936
57.590000,0.216194,12.533098
57.600000,0.216194,12.535260
57.610000,0.216193,12.537422
57.620000,0.216193,12.539584
57.630000,0.216192,12.541746
57.640000,0.216192,12.543908
57.650000,0.216191,12.546070
57.660000,0.216191,12.548232
57.670000,0.216190,12.550394
57.680000,0.216190,12.552555
57.690000,0.216189,12.554717
57.700000,0.216189,12.556879
57.710000,0.216188,12.559041
57.720000,0.216188,12.561203
57.730000,0.216187,12.563365
57.740000,0.216187,12.565527
57.750000,0.216186,12.567689
57.760000,0.216186,12.569851
57.770000,0.216186,12.572012
57.780000,0.216185,12.574174
57.790000,0.216185,12.576336
57.800000,0.216184,12.578498
57.810000,0.216184,12.580660
57.820000,0.216183,12.582822
57.830000,0.216183,12.584983
57.840000,0.216182,12.587145
57.850000,0.216182,12.589307
57.860000,0.216181,12.591469
57.870000,0.216181,12.593631
57.880000,0.216180,12.595793
57.890000,0.216180,12.597954
57.900000,0.216179,12.600116
57.910000,0.216179,12.602278
57.920000,0.216178,12.604440
57.930000,0.216178,12.606601
57.940000,0.216177,12.608763
57.950000,0.216177,12.610925
57.960000,0.216176,12.613087
57.970000,0.216176,12.615249
57.980000,0.216175,12.617410
57.990000,0.216175,12.619572
58.000000,0.216174,12.621734
58.010000,0.216174,12.623896
58.020000,0.216173,12.626057
58.030000,0.216173,12.628219
58.040000,0.216172,12.630381
58.050000,0.216172,12.632543
58.060000,0.216172,12.634704
58.070000,0.216171,12.636866
58.080000,0.216171,12.639028
58.090000,0.216170,12.641189
58.100000,0.216170,12.643351
58.110000,0.216169,12.645513
58.120000,0.216169,12.647674
58.130000,0.216168,12.649836
58.140000,0.216168,12.651998
58.150000,0.216167,12.654160
58.160000,0.216167,12.656321
58.170000,0.216166,12.658483
58.180000,0.216166,12.660645
58.190000,0.216165,12.662806
58.200000,0.216165,12.664968
58.210000,0.216164,12.667129
58.220000,0.216164,12.669291
58.230000,0.216163,12.671453
58.240000,0.216163,12.673614
58.250000,0.216162,12.675776
58.260000,0.216162,12.677938
58.270000,0.216161,12.680099
58.280000,0.216161,12.682261
58.290000,0.216160,12.684422
58.300000,0.216160,12.686584
58.310000,0.216159,12.688746
58.320000,0.216159,12.690907
58.330000,0.216159,12.693069
58.340000,0.216158,12.695230
58.350000,0.216158,12.697392
58.360000,0.216157,12.699554
58.370000,0.216157,12.701715
58.380000,0.216156,12.703877
58.390000,0.216156,12.706038
58.400000,0.216155,12.708200
58.410000,0.216155,12.710361
58.420000,0.216154,12.712523
58.430000,0.216154,12.714684
58.440000,0.216153,12.716846
58.450000,0.216153,12.719008
58.460000,0.216152,12.721169
58.470000,0.216152,12.723331
58.480000,0.216151,12.725492
58.490000,0.216151,12.727654
58.500000,0.216150,12.729815
58.510000,0.216150,12.731977
58.520000,0.216149,12.734138
58.530000,0.216149,12.736300
58.540000,0.216148,12.738461
58.550000,0.216148,12.740623
58.560000,0.216147,12.742784
58.570000,0.216147,12.744946
58.580000,0.216146,12.747107
58.590000,0.216146,12.749269
58.600000,0.216146,12.751430
58.610000,0.216145,12.753591
58.620000,0.216145,12.755753
58.630000,0.216144,12.757914
58.640000,0.216144,12.760076
58.650000,0.216143,12.762237
58.660000,0.216143,12.764399
58.670000,0.216142,12.766560
58.680000,0.216142,12.768721
58.690000,0.216141,12.770883
58.700000,0.216141,12.773044
58.710000,0.216140,12.775206
58.720000,0.216140,12.777367
58.730000,0.216139,12.779529
58.740000,0.216139,12.781690
58.750000,0.216138,12.783851
58.760000,0.216138,12.786013
58.770000,0.216137,12.788174
58.780000,0.216137,12.790335
58.790000,0.216136,12.792497
58.800000,0.216136,12.794658
58.810000,0.216135,12.796820
58.820000,0.216135,12.798981
58.830000,0.216134,12.801142
58.840000,0.216134,12.803304
58.850000,0.216133,12.805465
58.860000,0.216133,12.807626
58.870000,0.216133,12.809788
58.880000,0.216132,12.811949
58.890000,0.216132,12.814110
58.900000,0.216131,12.816272
58.910000,0.216131,12.818433
58.920000,0.216130,12.820594
58.930000,0.216130,12.822755
58.940000,0.216129,12.824917
58.950000,0.216129,12.827078
58.960000,0.216128,12.829239
58.970000,0.216128,12.831401
58.980000,0.216127,12.833562
58.990000,0.216127,12.835723
59.000000,0.216126,12.837884
59.010000,0.216126,12.840046
59.020000,0.216125,12.842207
59.030000,0.216125,12.844368
59.040000,0.216124,12.846529
59.050000,0.216124,12.848691
59.060000,0.216123,12.850852
59.070000,0.216123,12.853013
59.080000,0.216122,12.855174
59.090000,0.216122,12.857336
59.100000,0.216121,12.859497
59.110000,0.216121,12.861658
59.120000,0.216120,12.863819
59.130000,0.216120,12.865980
59.140000,0.216119,12.868142
59.150000,0.216119,12.870303
59.160000,0.216119,12.872464
59.170000,0.216118,12.874625
59.180000,0.216118,12.876786
59.190000,0.216117,12.878948
59.200000,0.216117,12.881109
59.210000,0.216116,12.883270
59.220000,0.216116,12.885431
59.230000,0.216115,12.887592
59.240000,0.216115,12.889753
59.250000,0.216114,12.891915
59.260000,0.216114,12.894076
59.270000,0.216113,12.896237
59.280000,0.216113,12.898398
59.290000,0.216112,12.900559
59.300000,0.216112,12.902720
59.310000,0.216111,12.904881
59.320000,0.216111,12.907042
59.330000,0.216110,12.909204
59.340000,0.216110,12.911365
59.350000,0.216109,12.913526
59.360000,0.216109,12.915687
59.370000,0.216108,12.917848
59.380000,0.216108,12.920009
59.390000,0.216107,12.922170
59.400000,0.216107,12.924331
59.410000,0.216106,12.926492
59.420000,0.216106,12.928653
59.430000,0.216106,12.930814
59.440000,0.216105,12.932975
59.450000,0.216105,12.935136
59.460000,0.216104,12.937297
59.470000,0.216104,12.939459
59.480000,0.216103,12.941620
59.490000,0.216103,12.943781
59.500000,0.216102,12.945942
59.510000,0.216102,12.948103
59.520000,0.216101,12.950264
59.530000,0.216101,12.952425
59.540000,0.216100,12.954586
59.550000,0.216100,12.956747
59.560000,0.216099,12.958908
59.570000,0.216099,12.961069
59.580000,0.216098,12.963230
59.590000,0.216098,12.965391
59.600000,0.216097,12.967552
59.610000,0.216097,12.969713
59.620000,0.216096,12.971874
59.630000,0.216096,12.974035
59.640000,0.216095,12.976195
59.650000,0.216095,12.978356
59.660000,0.216094,12.980517
59.670000,0.216094,12.982678
59.680000,0.216093,12.984839
59.690000,0.216093,12.987000
59.700000,0.216093,12.989161
59.710000,0.216092,12.991322
59.720000,0.216092,12.993483
59.730000,0.216091,12.995644
59.740000,0.216091,12.997805
59.750000,0.216090,12.999966
59.760000,0.216090,13.002127
59.770000,0.216089,13.004288
59.780000,0.216089,13.006448
59.790000,0.216088,13.008609
59.800000,0.216088,13.010770
59.810000,0.216087,13.012931
59.820000,0.216087,13.015092
59.830000,0.216086,13.017253
59.840000,0.216086,13.019414
59.850000,0.216085,13.021575
59.860000,0.216085,13.023735
59.870000,0.216084,13.025896
59.880000,0.216084,13.028057
59.890000,0.216083,13.030218
59.900000,0.216083,13.032379
59.910000,0.216082,13.034540
59.920000,0.216082,13.036700
59.930000,0.216081,13.038861
59.940000,0.216081,13.041022
59.950000,0.216080,13.043183
59.960000,0.216080,13.045344
59.970000,0.216080,13.047504
59.980000,0.216079,13.049665
59.990000,0.216079,13.051826
60.000000,0.216078,13.053987
